source,company,title,category,location,latitude,longitude,datePosted,link,description
Adzuna,Capital One,"Manager, Data Scientist - Card DS",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-13 06:45:54+00:00,https://www.adzuna.com/land/ad/1932881191?se=0qDYlMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=D90D6FC20FBCCAC473F11621F7E57656A87A86B3,"...  in the world of data-driven decision-making. As a Data Scientist at Capital One, you’ll be part of a team that’s leading the next wave of disruption at a whole new scale, using the latest ...  to tackle a huge variety of business problems. As a Data Scientist at Capital One, you’ll be supporting Customer Management products and programs, such as Credit Line Increases, Multicards ..."
Adzuna,KPMG,"Senior Associate, Data Scientist, NLP",Scientific & QA Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-23 15:55:12+00:00,https://www.adzuna.com/land/ad/1951924793?se=0qDYlMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=C547D70CE40AD98510A69487D3A3012AC0AB167C,"Business Title: Senior Associate, Data Scientist, NLP Requisition Number: 53157 - 31 Function: Advisory Area of Interest: State: IL City: Chicago Description: You'll ...  performance metric, develop data science modeling/algorithmic approach, and evaluate success of that approach within constraints of data and timeline - Work in multi-disciplinary and cross ..."
Adzuna,Rush University Medical Center,Clinical Data Scientist - Quality Analytics,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-09 15:57:02+00:00,https://www.adzuna.com/land/ad/1926495595?se=0qDYlMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=B5937F23562EC79D4BEB1DBBE4DFD4920EF59B5E,Job Title: Clinical Data Scientist - Quality Analytics Department: Quality Improvement Shift: 1st Full/Part: Active Regular FT (72 to 80 hours per pay period) Specialty: Quality ...  Improvement Job Number: 2021-0021 Job Description: Clinical Data Scientist Quality Analytics Department Position Highlights: The Clinical Data Scientist position is responsible supporting ...
Adzuna,GoHealth,"Senior Data Scientist, Advanced Analytics",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-13 18:04:16+00:00,https://www.adzuna.com/land/ad/1933942313?se=0qDYlMFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=FCD57BFF46EB3C497518200A12363EC4A72C1740,"GoHealth is looking for a Data Scientist to join its Advanced Analytics and Operations Research team. You will use a combination of business and advanced techniques including ...  with data analytics tools and techniques and methods for data science, statistics and optimization n Convey complex concepts to colleagues with varying degrees of analytical understanding ..."
Adzuna,Mars,"Data Scientist, Consumer Activation & Personalization","PR, Advertising & Marketing Jobs","Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-13 01:48:59+00:00,https://www.adzuna.com/land/ad/1932150187?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=07C8DDB850523B239394532E971F33A68568D02E,"...  and cultural change of being data driven with measurable business benefits. As Data Scientist, Consumer Activation & Personalization, you will use advanced analytics and modeling to discover ...  analytics and team dynamic What are we looking for? • Master's or Bachelor's in an analytical field or equivalent experience • 2 years of work experience as a data scientist • Hands ..."
Adzuna,HNTB,Data Science Specialist/Practice Lead,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-13 15:50:08+00:00,https://www.adzuna.com/land/ad/1933663980?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=EADE30A916EF2AE84CF69EE7B741A306A9E5E72D,What We're Looking For Manages the development of a data science team as an integrated service offering of HNTB's growing digital innovation/technology services practice ...  information - Creating reports and presentations for business uses - Correlating similar data to find actionable results - Helping HNTB clients build data science/analytics capabilities ...
Adzuna,HERE,Lead Data Scientist - Computer Vision,IT Jobs,"West Loop, Chicago",41.8825,-87.6367,2021-01-10 00:23:46+00:00,https://www.adzuna.com/land/ad/1927241003?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=1BCED849EC541ED88034C71556A377914A1FF47D,"...  team on highly visible, technology-driven problems. Join us in making Automated Driving a reality. We are seeking a Lead Data Scientist to join our team. A successful candidate ..."
Adzuna,Wells Fargo,Principal Engineer - IAM Data Scientist,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-24 15:58:41+00:00,https://www.adzuna.com/land/ad/1953033770?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=CDD6638097BDBC797B3EF02A70222C648A16A0DF,"Job Description Important Note: During the application process, ensure your contact information (email and phone number) is up to date and upload your current resume when submitting your application for consideration. To participate in some selection activities you will need to respond to an invitation. The invitation can be sent by both email and text message. In order to receive text message invitations, your profile must include a mobile phone number designated as 'Personal Cell' or 'Cellula…"
Adzuna,"11105 Expedia, Inc. ","Data Scientist III, Product Analytics",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-21 17:43:47+00:00,https://www.adzuna.com/land/ad/1948475504?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=F3E484C9505D36B5EAD050F95F114A2840B5AC7B,"Expedia Are you a passionate about data, analytics, and working with top talents to tackle complex problems? If you’re motivated about making an immediate impact on re-imaging travel by gleaning insightful recommendations that drive improvements, we want to speak to you We are seeking an experienced analytics professional to join our Global Product Analytics Team, supporting a brand portfolio that includes some of the world’s leading online travel brands. This will be a mid-level individual con…"
Adzuna,Epsilon,Data Scientist (Decision Science Identity Team),IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-15 16:59:24+00:00,https://www.adzuna.com/land/ad/1938085051?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=14F86B41FF64FAD8741FC849A83DDFD52C82735D,"Job Description External Title: Data Scientist Internal Title: Scientist, Decision Sciences In this role, you will research and develop enhancements to Epsilon’s CORE ...  data science, machine learning, AI, computer science, and more. Our colleagues love the fast-paced, dynamic work environment, the speed with which we translate research to business ..."
Adzuna,Capital One,"Principal Associate, Data Scientist - Card DS",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-03 02:31:24+00:00,https://www.adzuna.com/land/ad/1914872430?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=757C0B55825804D24BAB6CA7CD414994463A22CA,"...  variety of business problems. As a Data Scientist at Capital One, you’ll be supporting the Partnerships Data Science group. In this role, you will apply your data science expertise ...  through various data products that will drive critical business outcomes. Role Description In this role, you will: Partner with a cross-functional team of data scientists, …"
Adzuna,Humana,Principal Data Scientist - Human Capital Analytics,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-23 15:54:48+00:00,https://www.adzuna.com/land/ad/1951924366?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=C82A424B626076073CE985CB9E259E4E5A9172DA,"...  of a strong data infrastructure, analytic product development, and advanced data science capabilities. Responsibilities The Principal Data Scientist will enhance and mature the vision ...  output and lead a team of data scientists. The principal will partner and consult with executives in the business, set objectives, and execute on a customer-centric approach of delivery ..."
Adzuna,Epsilon,Data Scientist (Decision Science Identity Team),IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 11:44:04+00:00,https://www.adzuna.com/land/ad/1949883073?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=CECF33336148D70EF5209599C1EEDB9DF3F57934,", [ Follow us on Twitter at EpsilonMktg. Job Description EXTERNAL TITLE: _Data Scientist_ INTERNAL TITLE: _Scientist, Decision Sciences_ In this role, you will research and develop ... -disciplinary R&D team combining data science, machine learning, AI, computer science, and more. Our colleagues love the fast-paced, dynamic work environment, the speed with which we translate ..."
Adzuna,DocuSign,Senior Data Scientist - Customer Success Insights,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 08:41:54+00:00,https://www.adzuna.com/land/ad/1954079297?se=3kY1lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=6A79E4B71A94DC179121F7547642393C2A0691F7,"Senior Data Scientist – Customer Success Insights Customer Success | Seattle, Washington, San Francisco, California OR Chicago, Illinois Our agreement with employees DocuSign ...  your knowledge, insights, and proven expertise to help our customers achieve more than they ever thought possible. This position The Senior Data Scientist – Customer Success Journey ..."
Adzuna,"GRAINGER, INC.",Data Science Intern Search and Information Retrieval,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-20 19:55:13+00:00,https://www.adzuna.com/land/ad/1946756316?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=29D2320A55A15A571207D52C0ED827472E44889D,"Data Science Intern - Search and Information Retrieval Date: Jan 17, 2021 Location: CHICAGO, IL, US, 60603-4013 Company: Grainger Businesses At Grainger, we're committed to our ... , data scientists and AI experts with very diverse backgrounds and strong technical expertise. Our team's mission is to use multiple different technology platforms to build data-driven ..."
Adzuna,Brown Forman,Senior Data Scientist (Remote Work Location),IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-22 15:58:35+00:00,https://www.adzuna.com/land/ad/1950193526?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=8677E12CAA81B093252F2D82EAA9F3D2B730E712,"Location: B-F Headquarters is in Louisville, KY however, we are considering candidates across the US for a remote work from home set-up. The Senior Data Scientist will be expected ..."
Adzuna,Capgemini,"Data Scientist - Chicago - Data Bricks, Azure, Spark a Plus",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-28 15:56:15+00:00,https://www.adzuna.com/land/ad/1960048051?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=6FDD547DF54BB55006F007E352A9F958BD8BBDDE,- Work with team to build out data science use case (PoC) related to staffing and new assignments. - Leverage machine learning models and visualization tools. - Assess current ...  state data science governance model and architecture and propose future state CoE model. - Leverage machine learning models and visualization tools. - Assess current state data science ...
Adzuna,The Kraft Heinz Company,Data Scientist / Project Manager – CTRM System Implementation,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-23 03:01:57+00:00,https://www.adzuna.com/land/ad/1951040449?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=54D1EB73FFBBDDF8C17642F40269DB86ABBC0501,"The data scientist / project manager position is part of the Commodity Risk Management function within KHC Global Procurement team. The role is responsible for deploying ...  – Bloomberg, Reuters, Fact Set, Future Source. 1-2 years of managing a team of analysts / data scientists Language Knowledge. English Professional Attributes Communication Skills At Kraft ..."
Adzuna,EY,Strategy and Transactions- Decision Modeling & Economics- Data Science- Senior,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-21 16:12:56+00:00,https://www.adzuna.com/land/ad/1948273070?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=A6822BA4F3B75408EB59A048D1A127555FD0F6FD,"Strategy and Transactions- Decision Modeling & Economics- Data Science- Senior Strategy and Transactions Requisition  CHI0091O Post Date 5 days ago Changes in technology ...  is reshaping the way we work. Analytics technologies and data science techniques allow greater amounts of data to be analyzed in a timely manner, cloud opens up the possibility of tapping ..."
Adzuna,EY,Strategy and Transactions- Decision Modeling & Economics- Data Science- Manager,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-21 16:12:57+00:00,https://www.adzuna.com/land/ad/1948273109?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=E1879FBDF2F4C4BE32E109ACA81F427CB733B66F,"Strategy and Transactions- Decision Modeling & Economics- Data Science- Manager Strategy and Transactions Requisition  CHI0090A Post Date 5 days ago Changes intechnology ...  and rapid (delivering solutions in weeks to a few months). We areseeking data science professionals with experience of applying datavisualization, statistical analysis, optimization ..."
Adzuna,Microsoft Corporation,Data & Applied Scientist Manager,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-16 15:58:13+00:00,https://www.adzuna.com/land/ad/1939699206?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=F38DEC2C2A12BB38738AA5CA074B33BDBCB047B2,"As a company, our mission is to empower every person and every organization on the planet to achieve more. As an employer, we empower our own people to achieve more and make a difference in the world. Join us and be one who empowers billions • Reach - Microsoft's resources and scale empowers employees to utilize their skills for lasting impact. • Freedom - Microsoft values everyone's talent and skillset and provides the freedom to explore and enhance them. • Inspiration - inspiration can be fou…"
Adzuna,McDonald's,"Director, Global Analytics - Enablement",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-17 03:11:37+00:00,https://www.adzuna.com/land/ad/1940510866?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=75663D10A515ED3D2E2D3BFBB2BEF74E3DCEAE90,...  scientists to build their own data analytics solutions Extensive experience in teaching and communicating data science principles and a proven track record in recruiting a team with similar ... We are in search of a Director to join our growing Data Science and Analytics organization. This role will be critical in helping both corporate and global markets enhance ...
Adzuna,JPMorgan Chase & Co,Commercial Banking - Global Services Insights & Analytics – Data Scientist – Senior Associate,Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-06 02:55:11+00:00,https://www.adzuna.com/land/ad/1920036697?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=DD6CFFD396CDA0A82C74B865A325683D15EBD858,"...  in support of operations Primary Responsibilities Lead data analytics and insight generation initiatives through hands-on data science techniques Create experimental framework to facilitate ... , business value and recommend next steps to senior stakeholders Qualifications 3 years of data science experience, preferably in financial services or commercial banking Ability ..."
Adzuna,"JPMorgan Chase Bank, N.A.",Commercial Banking - Global Services Insights & Analytics - Data Scientist - Senior Associate,Accounting & Finance Jobs,"The Gap, Chicago",41.8865,-87.6245,2021-01-26 21:05:58+00:00,https://www.adzuna.com/land/ad/1956814919?se=dtSglcFh6xGaWQ4Rkf3gbA&utm_medium=api&utm_source=2ae8e9f7&v=262C58651BD2A68224963C56936A2AA36095A3C3,"...  in support of operations Primary Responsibilities Lead data analytics and insight generation initiatives through hands-on data science techniques Create experimental framework to facilitate ... , business value and recommend next steps to senior stakeholders Qualifications 3 years of data science experience, preferably in financial services or commercial banking Ability ..."
Adzuna,NielsenIQ,Developer,IT Jobs,"Greektown, Chicago",41.87455,-87.64863,2021-01-26 18:55:32+00:00,https://www.adzuna.com/land/ad/1956535289?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=323B49D6EB47FDC73BCDD71ECF7C99344FEB7EEA,"...  open source components like Kubernetes, Spark, Airflow, MLflow, and TensorFlow. It allows data scientists to focus on doing data science by taking care of essential concerns like data ...  in a shared ecosystem, scales by usage, and has the building blocks to help our data scientists and clients move from creation to deployment of a data science project, a…"
Adzuna,Open Commons Consortium,Software Engineer,IT Jobs,"Magnificent Mile, Chicago",41.895186,-87.621863,2021-01-26 18:57:11+00:00,https://www.adzuna.com/land/ad/1956549865?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=D379F507C344F68CEF911C5247A7E716CE185965,"We are looking for Software Engineer, Full Stack who is interested in open data, open-source software, and open science to contribute to data science problems that have a broader ...  human or societal impact (translational data science). This is an excellent opportunity to work in a uniquely mission-driven not-for-profit and technologically innovative environment ..."
Adzuna,NielsenIQ,Machine Learning Engineer,IT Jobs,"Greektown, Chicago",41.87455,-87.64863,2021-01-26 18:56:31+00:00,https://www.adzuna.com/land/ad/1956543595?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=CEAF85936D57469A15EF4D14AF9B9A1543DCA7D0,"Job Description SCALING TO MEET THE NEEDS OF RETAIL As a Machine Learning Engineer, you’ll be part of a team of highly skilled data scientists and technologists who are passionate ...  about developing and scaling our next generation of retailer-focused, data science solutions. Our Intelligence Studio platform is based in Spark, Python, Airflow, and Kubernetes. Our ..."
Adzuna,Outcome Health,Big Data Developer,IT Jobs,"Avondale, Chicago",41.94431,-87.70257,2021-01-26 18:54:55+00:00,https://www.adzuna.com/land/ad/1956529583?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=738408FB6794E6A72106BDC956ED7679C65A842C,"...  Intelligence to the point of care. There is a lot to be done and we want your help. The Data Services team at Outcomes Health is an integrated data engineering and data science team making ...  and transform our data in a form that can be used by Data Scientists and Analysts, build tools and platforms for data scientists as well as enterprise data consumers to leverage the…"
Adzuna,Workbridge Associates,Principal Java Engineer / IoT Healthcare Startup,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-06 05:04:22+00:00,https://www.adzuna.com/land/ad/1920236880?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=E4D384055AEA462C21EE3FE2A161D096C1CD38C8,...  that will gather data from multiple sources and connect them to the cloud for their Data Science Platform. Like most start-ups there is a fair amount of redirection and pivoting. They originally ...  experienceHealthcare industry experience (HIPAA regulations)Experience managing and scaling data pipelinesExperience with Front end and Mobile app developmentFamiliar w/ Data Science and Machine ...
Adzuna,Apex Systems,UI Engineer,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-26 20:53:15+00:00,https://www.adzuna.com/land/ad/1956749179?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=41A8287509CE91B25A87F5FED89A6DE5EEA3074B,"...  experienced, motivated software engineer with Full Stack and Data Visualization skills, to join a LeanAgile team building and supporting our data science and analytics operational platform ...  will be designing and implementing various components of our data science collaboration, deployment and monitoring platform. Working closely with data science and analytics professionals, armed ..."
Adzuna,Oracle,Machine Learning - Data Analytics Scientist - 5,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-24 15:57:37+00:00,https://www.adzuna.com/land/ad/1953032788?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=A08C4491E4B45E4DC5481D993DEFD30520B7747B,"...  Development Organization: Oracle Title: Machine Learning - Data Analytics Scientist - 5 Location: TX,Texas-Frisco Requisition ID: 210003AJ Other Locations: US-TX,Texas-Houston, US-TX,Texas ..."
Adzuna,Epsilon,Senior Software Engineer,Engineering Jobs,"Greektown, Chicago",41.87455,-87.64863,2021-01-26 18:56:19+00:00,https://www.adzuna.com/land/ad/1956541791?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=386AA1035BC69D9467A5327F8C88CE2D8BE5B4D6,"...  out of our Chicago, IL location supporting data science, engineering and analytics teams. Duties And Responsibilities Meet with end users to gather feature enhancements and validate ...  platform capabilities. Work closely with data science, engineering, analytics and data warehouse teams to define and implement solutions. Act as “on site interface” for data science ..."
Adzuna,NielsenIQ,Technical Lead,IT Jobs,"Greektown, Chicago",41.87455,-87.64863,2021-01-26 18:55:06+00:00,https://www.adzuna.com/land/ad/1956531363?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=8BB026F0802887FCD37D216672577B6E18BAB13B,"...  in a shared ecosystem, scales by usage, and has the building blocks to help our data scientists and clients move from creation to deployment of a data science project, at scale. What You’ll ... Job Description TECH LEAD, SOFTWARE ENGINEERING, CHICAGO YOU’LL BUILD TECH THAT EMPOWERS GLOBAL BUSINESSES We use cutting edge technology and industry-leading data science ..."
Adzuna,Epsilon,Cloud Engineer,IT Jobs,"Greektown, Chicago",41.87455,-87.64863,2021-01-26 18:56:01+00:00,https://www.adzuna.com/land/ad/1956539696?se=mjX4lcFh6xGrSvw4TIBLVQ&utm_medium=api&utm_source=2ae8e9f7&v=CA5D65F11D74560731A9D0125F48BBF94DA4429A,". The team owns the development and maintenance of data science development environments, proprietary libraries and packages, and the development of machine intelligent services for product ...  applications. As a Principal Cloud Data Engineer, you will apply your technical knowledge and expertise as a lead member of the team, collaborating with our data science, data partnerships ..."
Adzuna,Epsilon,"Senior Software Engineer, Hadoop",Engineering Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-20 21:25:26+00:00,https://www.adzuna.com/land/ad/1946966510?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=85A8ED69F384E07ADA892C9964B7B260CD988096,"...  tuning to work out of our Chicago, IL location supporting data science, engineering and analytics teams. Duties and Responsibilities Meet with end users to gather feature enhancements ...  and validate platform capabilities. Work closely with data science, engineering, analytics and data warehouse teams to define and implement solutions. Act as ""on site interface"" for data ..."
Adzuna,PwC,Deals Transaction Services - Deal Analytics - Manager,Accounting & Finance Jobs,"K-Town, Chicago",41.87817,-87.63392,2021-01-04 01:53:03+00:00,https://www.adzuna.com/land/ad/1916212500?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=C77BB920CA96B97542CEC7DF404E22322A2A2EFF,"...  of data scientists and deal professionals teaming to bring targeted commercial insights through a blend of industry specific experience and cutting edge data science techniques ...  : Finance, Business Administration/Management, Economics, Statistics, Computer and Information Science, Management Information Systems, Engineering, Data Processing/Analytics/Science ..."
Adzuna,Motion Recruitment,Principal Java Engineer / IoT Healthcare Startup,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-20 21:28:25+00:00,https://www.adzuna.com/land/ad/1946979730?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=B0DC30C9D1CD3416BED0BF7442B41860273BF0E5,...  that will gather data from multiple sources and connect them to the cloud for their Data Science Platform. Like most start-ups there is a fair amount of redirection and pivoting. They originally ...  experience Healthcare industry experience (HIPAA regulations) Experience managing and scaling data pipelines Experience with Front end and Mobile app development Familiar w Data Science ...
Adzuna,Ann & Robert H. Lurie Children's Hospital of Chica,Physiological Data Analyst,Scientific & QA Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-08 22:42:36+00:00,https://www.adzuna.com/land/ad/1925427556?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=124773B491BA2992E632D6AACAD09EC8B399467B,", execution, test and critical evaluation of methods as applied to translational data science research projects.6. Contribute to design and conduct of continuous validation plans ...  in data analysis and predictive modeling will be considered in lieu of relevant degree including a PhD student in data science, applied mathematics or a similar quantitative field.2 ..."
Adzuna,Dataiku,Regional VP of Sales,Sales Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-12 02:37:11+00:00,https://www.adzuna.com/land/ad/1930064611?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=9C92F4CDFC19A4D7F62AC96E3B215EA7CD8ED71F,"...  of building, coaching, leading, and enabling the greatest team that you can. As such you’ll interact with the Region Marketing Manager, Head of Product, VP of Data Science, etc. What Youll ...  recruit and build a team of A-players. Develop executive relationship with key targets / top accounts (Chief Analytics Officers, VPs of Data Science, CIOs, etc), influencers, strategic ..."
Adzuna,Civis Analytics,"Solution Architect, Commercial",IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:11+00:00,https://www.adzuna.com/land/ad/1955068248?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=7DC475965414F1F340C1B38280299DCE629FCD31,"...  proof to guide decisions. We know others use “data science” and “analytics” as buzzwords, but at Civis we don’t stand for fluff, and we will always deliver scalable products ...  the delivery of Civis Analytics’ data science software to ensure successful user adoption and high organizational impact. They also support software sales, leading demos, POCs, and scoping ..."
Adzuna,Avanade Inc.,Isotope Data Specialist,IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:34:04+00:00,https://www.adzuna.com/land/ad/1942593706?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=6E2C07A540BDE68D61601939BDA50D29A238847C,"As a senior Data Scientist, you will help clients understand and extract insight and value from their data using Machine Learning and AI techniques. Working as part of a team, you ...  with major stakeholders.Basic Qualifications: 7 years of experience using statistics and data science 5 years of experience developing machine learning using clustering, regression ..."
Adzuna,Wyzant,Senior Data Analyst - Marketing,"PR, Advertising & Marketing Jobs","Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-18 18:41:00+00:00,https://www.adzuna.com/land/ad/1942619225?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=3D848514952E01FA4F3A605F28019EB12C488CE1,"...  for a senior data analyst, with a focus on marketing, to join our team. You?ll be a part of a growing data team within Wyzant Engineering that provides reporting, analytics, data science ...  affiliate marketing partners. You?ll also have the opportunity to expand into other subject areas, like product analytics or data science.Responsibilities Operate as subject matter expert ..."
Adzuna,"Salesforce.com, Inc",(Senior/ Lead) Product Analyst - Data Intelligence,IT Jobs,"Illinois Medical District, Chicago",41.86905,-87.67165,2021-01-25 20:21:19+00:00,https://www.adzuna.com/land/ad/1954853596?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=63C5B5EE504F6D2159BF704B7DF39651A21866C4,", informing the path forward to be smarter in every dimension. The Di team is made up of analysts, data scientists, and engineers who are dedicated to driving product strategy with data ... , experiment with data, drive adoption, and provide actionable insights that shape company's direction.We have two different openings:Senior Product Analyst, UI PlatformLead Data Scientist ..."
Adzuna,The University of Chicago,Software Engineer in Test,IT Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:54+00:00,https://www.adzuna.com/land/ad/1955072080?se=RtRIlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=B0BB4A41A94EB197BF61863CDAC97D3E4349FAE8,"Department BSD DIV - Center for Translational Data Science: GDC: Engineering Leads About the Department The Center for Translational Data Science at the University of Chicago ...  is a research center pioneering the discipline of translational data science to advance biology, medicine, and environmental research. We architect ecosystems of large-scale commons ..."
Adzuna,Regional Recreation Corporation of Wood Buffalo,Lead Research Data Analyst,Consultancy Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2021-01-25 21:31:10+00:00,https://www.adzuna.com/land/ad/1955068193?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=A32ADA2A2C5EBDA7EEA341AA124EE56AA38E3DFA,"...  effective and engaged team What you will need to be successful: Bachelor’s degree in Data Science, Information Systems, Business Analytics or related field; Master’s degree preferred ... . A minimum of six (6) years of related experience in data science, market research, analytics & insights, economics, or customer acquisition strategy. Experience the healthcare industry ..."
Adzuna,Corvus Insurance,"VP, Underwriting Smart MPL  Cyber Insurance",Accounting & Finance Jobs,"Illinois Medical District, Chicago",41.868494,-87.673975,2020-12-30 02:39:33+00:00,https://www.adzuna.com/land/ad/1907228617?se=zsGqlsFh6xGc0-57odbXXg&utm_medium=api&utm_source=2ae8e9f7&v=2052CB6F883FBF865C5B70529EC2E6BD3DAE6C60,...  will develop data sources and risk scores with our data science and engineering teams using historical and real-time data from our proprietary cyber security database and vendors ...
